"V1","V2"
"MYOM2","DPY19L2"
"SH3PXD2B","TG"
"SH3PXD2B","DDIAS"
"SH3PXD2B","EPS8"
"SH3PXD2B","MAMDC4"
"SH3PXD2B","MCAM"
"SH3PXD2B","SLC49A3"
"SH3PXD2B","MYO15B"
"SH3PXD2B","BLK"
"SH3PXD2B","PCDHGA6"
"SH3PXD2B","SPTA1"
"SH3PXD2B","TLR10"
"SH3PXD2B","HMCN1"
"SH3PXD2B","SHARPIN"
"SH3PXD2B","RADIL"
"SH3PXD2B","ADAMTS9"
"SH3PXD2B","LRFN3"
"SH3PXD2B","TLN2"
"SH3PXD2B","VTCN1"
"SH3PXD2B","CLIP2"
"SH3PXD2B","LAMB4"
"SH3PXD2B","ADAM28"
"SH3PXD2B","CNTN3"
"SH3PXD2B","ECEL1"
"SH3PXD2B","PKD1L2"
"SH3PXD2B","SHROOM3"
"SH3PXD2B","AGRN"
"SH3PXD2B","COL13A1"
"SH3PXD2B","COLQ"
"SH3PXD2B","DOK7"
"SH3PXD2B","LAMB2"
"SH3PXD2B","LRP4"
"SH3PXD2B","MUSK"
"SH3PXD2B","PLEC"
"SH3PXD2B","RAPSN"
"SH3PXD2B","MSR1"
"SH3PXD2B","MICAL2"
"SH3PXD2B","DUSP14"
"SH3PXD2B","DEFB103B"
"SH3PXD2B","DPY19L2"
"TG","DDIAS"
"TG","EPS8"
"TG","MAMDC4"
"TG","MCAM"
"TG","SLC49A3"
"TG","MYO15B"
"TG","BLK"
"TG","PCDHGA6"
"TG","SPTA1"
"TG","TLR10"
"TG","HMCN1"
"TG","SHARPIN"
"TG","RADIL"
"TG","ADAMTS9"
"TG","LRFN3"
"TG","TLN2"
"TG","VTCN1"
"TG","CLIP2"
"TG","LAMB4"
"TG","ADAM28"
"TG","CNTN3"
"TG","ECEL1"
"TG","PKD1L2"
"TG","SHROOM3"
"TG","AGRN"
"TG","COL13A1"
"TG","COLQ"
"TG","DOK7"
"TG","LAMB2"
"TG","LRP4"
"TG","MUSK"
"TG","PLEC"
"TG","RAPSN"
"TG","MSR1"
"TG","MICAL2"
"TG","DUSP14"
"TG","DEFB103B"
"TG","DPY19L2"
"DDIAS","EPS8"
"DDIAS","MAMDC4"
"DDIAS","MCAM"
"DDIAS","SLC49A3"
"DDIAS","MYO15B"
"DDIAS","BLK"
"DDIAS","PCDHGA6"
"DDIAS","SPTA1"
"DDIAS","TLR10"
"DDIAS","HMCN1"
"DDIAS","SHARPIN"
"DDIAS","RADIL"
"DDIAS","ADAMTS9"
"DDIAS","LRFN3"
"DDIAS","TLN2"
"DDIAS","VTCN1"
"DDIAS","CLIP2"
"DDIAS","LAMB4"
"DDIAS","ADAM28"
"DDIAS","CNTN3"
"DDIAS","ECEL1"
"DDIAS","PKD1L2"
"DDIAS","SHROOM3"
"DDIAS","AGRN"
"DDIAS","COL13A1"
"DDIAS","COLQ"
"DDIAS","DOK7"
"DDIAS","LAMB2"
"DDIAS","LRP4"
"DDIAS","MUSK"
"DDIAS","PLEC"
"DDIAS","RAPSN"
"DDIAS","MSR1"
"DDIAS","MICAL2"
"DDIAS","DUSP14"
"DDIAS","DEFB103B"
"DDIAS","DPY19L2"
"EPS8","MAMDC4"
"EPS8","MCAM"
"EPS8","SLC49A3"
"EPS8","MYO15B"
"EPS8","BLK"
"EPS8","PCDHGA6"
"EPS8","SPTA1"
"EPS8","TLR10"
"EPS8","HMCN1"
"EPS8","SHARPIN"
"EPS8","RADIL"
"EPS8","ADAMTS9"
"EPS8","LRFN3"
"EPS8","TLN2"
"EPS8","VTCN1"
"EPS8","CLIP2"
"EPS8","LAMB4"
"EPS8","ADAM28"
"EPS8","CNTN3"
"EPS8","ECEL1"
"EPS8","PKD1L2"
"EPS8","SHROOM3"
"EPS8","AGRN"
"EPS8","COL13A1"
"EPS8","COLQ"
"EPS8","DOK7"
"EPS8","LAMB2"
"EPS8","LRP4"
"EPS8","MUSK"
"EPS8","PLEC"
"EPS8","RAPSN"
"EPS8","MSR1"
"EPS8","MICAL2"
"EPS8","DUSP14"
"EPS8","DEFB103B"
"EPS8","DPY19L2"
"MAMDC4","MCAM"
"MAMDC4","SLC49A3"
"MAMDC4","MYO15B"
"MAMDC4","BLK"
"MAMDC4","PCDHGA6"
"MAMDC4","SPTA1"
"MAMDC4","TLR10"
"MAMDC4","HMCN1"
"MAMDC4","SHARPIN"
"MAMDC4","RADIL"
"MAMDC4","ADAMTS9"
"MAMDC4","LRFN3"
"MAMDC4","TLN2"
"MAMDC4","VTCN1"
"MAMDC4","CLIP2"
"MAMDC4","LAMB4"
"MAMDC4","ADAM28"
"MAMDC4","CNTN3"
"MAMDC4","ECEL1"
"MAMDC4","PKD1L2"
"MAMDC4","SHROOM3"
"MAMDC4","AGRN"
"MAMDC4","COL13A1"
"MAMDC4","COLQ"
"MAMDC4","DOK7"
"MAMDC4","LAMB2"
"MAMDC4","LRP4"
"MAMDC4","MUSK"
"MAMDC4","PLEC"
"MAMDC4","RAPSN"
"MAMDC4","MSR1"
"MAMDC4","MICAL2"
"MAMDC4","DUSP14"
"MAMDC4","DEFB103B"
"MAMDC4","DPY19L2"
"MCAM","SLC49A3"
"MCAM","MYO15B"
"MCAM","BLK"
"MCAM","PCDHGA6"
"MCAM","SPTA1"
"MCAM","TLR10"
"MCAM","HMCN1"
"MCAM","SHARPIN"
"MCAM","RADIL"
"MCAM","ADAMTS9"
"MCAM","LRFN3"
"MCAM","TLN2"
"MCAM","VTCN1"
"MCAM","CLIP2"
"MCAM","LAMB4"
"MCAM","ADAM28"
"MCAM","CNTN3"
"MCAM","ECEL1"
"MCAM","PKD1L2"
"MCAM","SHROOM3"
"MCAM","AGRN"
"MCAM","COL13A1"
"MCAM","COLQ"
"MCAM","DOK7"
"MCAM","LAMB2"
"MCAM","LRP4"
"MCAM","MUSK"
"MCAM","PLEC"
"MCAM","RAPSN"
"MCAM","MSR1"
"MCAM","MICAL2"
"MCAM","DUSP14"
"MCAM","DEFB103B"
"MCAM","DPY19L2"
"SLC49A3","MYO15B"
"SLC49A3","BLK"
"SLC49A3","PCDHGA6"
"SLC49A3","SPTA1"
"SLC49A3","TLR10"
"SLC49A3","HMCN1"
"SLC49A3","SHARPIN"
"SLC49A3","RADIL"
"SLC49A3","ADAMTS9"
"SLC49A3","LRFN3"
"SLC49A3","TLN2"
"SLC49A3","VTCN1"
"SLC49A3","CLIP2"
"SLC49A3","LAMB4"
"SLC49A3","ADAM28"
"SLC49A3","CNTN3"
"SLC49A3","ECEL1"
"SLC49A3","PKD1L2"
"SLC49A3","SHROOM3"
"SLC49A3","AGRN"
"SLC49A3","COL13A1"
"SLC49A3","COLQ"
"SLC49A3","DOK7"
"SLC49A3","LAMB2"
"SLC49A3","LRP4"
"SLC49A3","MUSK"
"SLC49A3","PLEC"
"SLC49A3","RAPSN"
"SLC49A3","MSR1"
"SLC49A3","MICAL2"
"SLC49A3","DUSP14"
"SLC49A3","DEFB103B"
"SLC49A3","DPY19L2"
"MYO15B","BLK"
"MYO15B","PCDHGA6"
"MYO15B","SPTA1"
"MYO15B","TLR10"
"MYO15B","HMCN1"
"MYO15B","SHARPIN"
"MYO15B","RADIL"
"MYO15B","ADAMTS9"
"MYO15B","LRFN3"
"MYO15B","TLN2"
"MYO15B","VTCN1"
"MYO15B","CLIP2"
"MYO15B","LAMB4"
"MYO15B","ADAM28"
"MYO15B","CNTN3"
"MYO15B","ECEL1"
"MYO15B","PKD1L2"
"MYO15B","SHROOM3"
"MYO15B","AGRN"
"MYO15B","COL13A1"
"MYO15B","COLQ"
"MYO15B","DOK7"
"MYO15B","LAMB2"
"MYO15B","LRP4"
"MYO15B","MUSK"
"MYO15B","PLEC"
"MYO15B","RAPSN"
"MYO15B","MSR1"
"MYO15B","MICAL2"
"MYO15B","DUSP14"
"MYO15B","DEFB103B"
"MYO15B","DPY19L2"
"BLK","PCDHGA6"
"BLK","SPTA1"
"BLK","TLR10"
"BLK","HMCN1"
"BLK","SHARPIN"
"BLK","RADIL"
"BLK","ADAMTS9"
"BLK","LRFN3"
"BLK","TLN2"
"BLK","VTCN1"
"BLK","CLIP2"
"BLK","LAMB4"
"BLK","ADAM28"
"BLK","CNTN3"
"BLK","ECEL1"
"BLK","PKD1L2"
"BLK","SHROOM3"
"BLK","AGRN"
"BLK","COL13A1"
"BLK","COLQ"
"BLK","DOK7"
"BLK","LAMB2"
"BLK","LRP4"
"BLK","MUSK"
"BLK","PLEC"
"BLK","RAPSN"
"BLK","MSR1"
"BLK","MICAL2"
"BLK","DUSP14"
"BLK","DEFB103B"
"BLK","DPY19L2"
"PCDHGA6","SPTA1"
"PCDHGA6","TLR10"
"PCDHGA6","HMCN1"
"PCDHGA6","SHARPIN"
"PCDHGA6","RADIL"
"PCDHGA6","ADAMTS9"
"PCDHGA6","LRFN3"
"PCDHGA6","TLN2"
"PCDHGA6","VTCN1"
"PCDHGA6","CLIP2"
"PCDHGA6","LAMB4"
"PCDHGA6","ADAM28"
"PCDHGA6","CNTN3"
"PCDHGA6","ECEL1"
"PCDHGA6","PKD1L2"
"PCDHGA6","SHROOM3"
"PCDHGA6","AGRN"
"PCDHGA6","COL13A1"
"PCDHGA6","COLQ"
"PCDHGA6","DOK7"
"PCDHGA6","LAMB2"
"PCDHGA6","LRP4"
"PCDHGA6","MUSK"
"PCDHGA6","PLEC"
"PCDHGA6","RAPSN"
"PCDHGA6","MSR1"
"PCDHGA6","MICAL2"
"PCDHGA6","DUSP14"
"PCDHGA6","DEFB103B"
"PCDHGA6","DPY19L2"
"SPTA1","TLR10"
"SPTA1","HMCN1"
"SPTA1","SHARPIN"
"SPTA1","RADIL"
"SPTA1","ADAMTS9"
"SPTA1","LRFN3"
"SPTA1","TLN2"
"SPTA1","VTCN1"
"SPTA1","CLIP2"
"SPTA1","LAMB4"
"SPTA1","ADAM28"
"SPTA1","CNTN3"
"SPTA1","ECEL1"
"SPTA1","PKD1L2"
"SPTA1","SHROOM3"
"SPTA1","AGRN"
"SPTA1","COL13A1"
"SPTA1","COLQ"
"SPTA1","DOK7"
"SPTA1","LAMB2"
"SPTA1","LRP4"
"SPTA1","MUSK"
"SPTA1","PLEC"
"SPTA1","RAPSN"
"SPTA1","MSR1"
"SPTA1","MICAL2"
"SPTA1","DUSP14"
"SPTA1","DEFB103B"
"SPTA1","DPY19L2"
"TLR10","HMCN1"
"TLR10","SHARPIN"
"TLR10","RADIL"
"TLR10","ADAMTS9"
"TLR10","LRFN3"
"TLR10","TLN2"
"TLR10","VTCN1"
"TLR10","CLIP2"
"TLR10","LAMB4"
"TLR10","ADAM28"
"TLR10","CNTN3"
"TLR10","ECEL1"
"TLR10","PKD1L2"
"TLR10","SHROOM3"
"TLR10","AGRN"
"TLR10","COL13A1"
"TLR10","COLQ"
"TLR10","DOK7"
"TLR10","LAMB2"
"TLR10","LRP4"
"TLR10","MUSK"
"TLR10","PLEC"
"TLR10","RAPSN"
"TLR10","MSR1"
"TLR10","MICAL2"
"TLR10","DUSP14"
"TLR10","DEFB103B"
"TLR10","DPY19L2"
"HMCN1","SHARPIN"
"HMCN1","RADIL"
"HMCN1","ADAMTS9"
"HMCN1","LRFN3"
"HMCN1","TLN2"
"HMCN1","VTCN1"
"HMCN1","CLIP2"
"HMCN1","LAMB4"
"HMCN1","ADAM28"
"HMCN1","CNTN3"
"HMCN1","ECEL1"
"HMCN1","PKD1L2"
"HMCN1","SHROOM3"
"HMCN1","AGRN"
"HMCN1","COL13A1"
"HMCN1","COLQ"
"HMCN1","DOK7"
"HMCN1","LAMB2"
"HMCN1","LRP4"
"HMCN1","MUSK"
"HMCN1","PLEC"
"HMCN1","RAPSN"
"HMCN1","MSR1"
"HMCN1","MICAL2"
"HMCN1","DUSP14"
"HMCN1","DEFB103B"
"HMCN1","DPY19L2"
"SHARPIN","RADIL"
"SHARPIN","ADAMTS9"
"SHARPIN","LRFN3"
"SHARPIN","TLN2"
"SHARPIN","VTCN1"
"SHARPIN","CLIP2"
"SHARPIN","LAMB4"
"SHARPIN","ADAM28"
"SHARPIN","CNTN3"
"SHARPIN","ECEL1"
"SHARPIN","PKD1L2"
"SHARPIN","SHROOM3"
"SHARPIN","AGRN"
"SHARPIN","COL13A1"
"SHARPIN","COLQ"
"SHARPIN","DOK7"
"SHARPIN","LAMB2"
"SHARPIN","LRP4"
"SHARPIN","MUSK"
"SHARPIN","PLEC"
"SHARPIN","RAPSN"
"SHARPIN","MSR1"
"SHARPIN","MICAL2"
"SHARPIN","DUSP14"
"SHARPIN","DEFB103B"
"SHARPIN","DPY19L2"
"RADIL","ADAMTS9"
"RADIL","LRFN3"
"RADIL","TLN2"
"RADIL","VTCN1"
"RADIL","CLIP2"
"RADIL","LAMB4"
"RADIL","ADAM28"
"RADIL","CNTN3"
"RADIL","ECEL1"
"RADIL","PKD1L2"
"RADIL","SHROOM3"
"RADIL","AGRN"
"RADIL","COL13A1"
"RADIL","COLQ"
"RADIL","DOK7"
"RADIL","LAMB2"
"RADIL","LRP4"
"RADIL","MUSK"
"RADIL","PLEC"
"RADIL","RAPSN"
"RADIL","MSR1"
"RADIL","MICAL2"
"RADIL","DUSP14"
"RADIL","DEFB103B"
"RADIL","DPY19L2"
"ADAMTS9","LRFN3"
"ADAMTS9","TLN2"
"ADAMTS9","VTCN1"
"ADAMTS9","CLIP2"
"ADAMTS9","LAMB4"
"ADAMTS9","ADAM28"
"ADAMTS9","CNTN3"
"ADAMTS9","ECEL1"
"ADAMTS9","PKD1L2"
"ADAMTS9","SHROOM3"
"ADAMTS9","AGRN"
"ADAMTS9","COL13A1"
"ADAMTS9","COLQ"
"ADAMTS9","DOK7"
"ADAMTS9","LAMB2"
"ADAMTS9","LRP4"
"ADAMTS9","MUSK"
"ADAMTS9","PLEC"
"ADAMTS9","RAPSN"
"ADAMTS9","MSR1"
"ADAMTS9","MICAL2"
"ADAMTS9","DUSP14"
"ADAMTS9","DEFB103B"
"ADAMTS9","DPY19L2"
"LRFN3","TLN2"
"LRFN3","VTCN1"
"LRFN3","CLIP2"
"LRFN3","LAMB4"
"LRFN3","ADAM28"
"LRFN3","CNTN3"
"LRFN3","ECEL1"
"LRFN3","PKD1L2"
"LRFN3","SHROOM3"
"LRFN3","AGRN"
"LRFN3","COL13A1"
"LRFN3","COLQ"
"LRFN3","DOK7"
"LRFN3","LAMB2"
"LRFN3","LRP4"
"LRFN3","MUSK"
"LRFN3","PLEC"
"LRFN3","RAPSN"
"LRFN3","MSR1"
"LRFN3","MICAL2"
"LRFN3","DUSP14"
"LRFN3","DEFB103B"
"LRFN3","DPY19L2"
"TLN2","VTCN1"
"TLN2","CLIP2"
"TLN2","LAMB4"
"TLN2","ADAM28"
"TLN2","CNTN3"
"TLN2","ECEL1"
"TLN2","PKD1L2"
"TLN2","SHROOM3"
"TLN2","AGRN"
"TLN2","COL13A1"
"TLN2","COLQ"
"TLN2","DOK7"
"TLN2","LAMB2"
"TLN2","LRP4"
"TLN2","MUSK"
"TLN2","PLEC"
"TLN2","RAPSN"
"TLN2","MSR1"
"TLN2","MICAL2"
"TLN2","DUSP14"
"TLN2","DEFB103B"
"TLN2","DPY19L2"
"VTCN1","CLIP2"
"VTCN1","LAMB4"
"VTCN1","ADAM28"
"VTCN1","CNTN3"
"VTCN1","ECEL1"
"VTCN1","PKD1L2"
"VTCN1","SHROOM3"
"VTCN1","AGRN"
"VTCN1","COL13A1"
"VTCN1","COLQ"
"VTCN1","DOK7"
"VTCN1","LAMB2"
"VTCN1","LRP4"
"VTCN1","MUSK"
"VTCN1","PLEC"
"VTCN1","RAPSN"
"VTCN1","MSR1"
"VTCN1","MICAL2"
"VTCN1","DUSP14"
"VTCN1","DEFB103B"
"VTCN1","DPY19L2"
"CLIP2","LAMB4"
"CLIP2","ADAM28"
"CLIP2","CNTN3"
"CLIP2","ECEL1"
"CLIP2","PKD1L2"
"CLIP2","SHROOM3"
"CLIP2","AGRN"
"CLIP2","COL13A1"
"CLIP2","COLQ"
"CLIP2","DOK7"
"CLIP2","LAMB2"
"CLIP2","LRP4"
"CLIP2","MUSK"
"CLIP2","PLEC"
"CLIP2","RAPSN"
"CLIP2","MSR1"
"CLIP2","MICAL2"
"CLIP2","DUSP14"
"CLIP2","DEFB103B"
"CLIP2","DPY19L2"
"LAMB4","ADAM28"
"LAMB4","CNTN3"
"LAMB4","ECEL1"
"LAMB4","PKD1L2"
"LAMB4","SHROOM3"
"LAMB4","AGRN"
"LAMB4","COL13A1"
"LAMB4","COLQ"
"LAMB4","DOK7"
"LAMB4","LAMB2"
"LAMB4","LRP4"
"LAMB4","MUSK"
"LAMB4","PLEC"
"LAMB4","RAPSN"
"LAMB4","MSR1"
"LAMB4","MICAL2"
"LAMB4","DUSP14"
"LAMB4","DEFB103B"
"LAMB4","DPY19L2"
"ADAM28","CNTN3"
"ADAM28","ECEL1"
"ADAM28","PKD1L2"
"ADAM28","SHROOM3"
"ADAM28","AGRN"
"ADAM28","COL13A1"
"ADAM28","COLQ"
"ADAM28","DOK7"
"ADAM28","LAMB2"
"ADAM28","LRP4"
"ADAM28","MUSK"
"ADAM28","PLEC"
"ADAM28","RAPSN"
"ADAM28","MSR1"
"ADAM28","MICAL2"
"ADAM28","DUSP14"
"ADAM28","DEFB103B"
"ADAM28","DPY19L2"
"CNTN3","ECEL1"
"CNTN3","PKD1L2"
"CNTN3","SHROOM3"
"CNTN3","AGRN"
"CNTN3","COL13A1"
"CNTN3","COLQ"
"CNTN3","DOK7"
"CNTN3","LAMB2"
"CNTN3","LRP4"
"CNTN3","MUSK"
"CNTN3","PLEC"
"CNTN3","RAPSN"
"CNTN3","MSR1"
"CNTN3","MICAL2"
"CNTN3","DUSP14"
"CNTN3","DEFB103B"
"CNTN3","DPY19L2"
"ECEL1","PKD1L2"
"ECEL1","SHROOM3"
"ECEL1","AGRN"
"ECEL1","COL13A1"
"ECEL1","COLQ"
"ECEL1","DOK7"
"ECEL1","LAMB2"
"ECEL1","LRP4"
"ECEL1","MUSK"
"ECEL1","PLEC"
"ECEL1","RAPSN"
"ECEL1","MSR1"
"ECEL1","MICAL2"
"ECEL1","DUSP14"
"ECEL1","DEFB103B"
"ECEL1","DPY19L2"
"PKD1L2","SHROOM3"
"PKD1L2","AGRN"
"PKD1L2","COL13A1"
"PKD1L2","COLQ"
"PKD1L2","DOK7"
"PKD1L2","LAMB2"
"PKD1L2","LRP4"
"PKD1L2","MUSK"
"PKD1L2","PLEC"
"PKD1L2","RAPSN"
"PKD1L2","MSR1"
"PKD1L2","MICAL2"
"PKD1L2","DUSP14"
"PKD1L2","DEFB103B"
"PKD1L2","DPY19L2"
"SHROOM3","AGRN"
"SHROOM3","COL13A1"
"SHROOM3","COLQ"
"SHROOM3","DOK7"
"SHROOM3","LAMB2"
"SHROOM3","LRP4"
"SHROOM3","MUSK"
"SHROOM3","PLEC"
"SHROOM3","RAPSN"
"SHROOM3","MSR1"
"SHROOM3","MICAL2"
"SHROOM3","DUSP14"
"SHROOM3","DEFB103B"
"SHROOM3","DPY19L2"
"AGRN","COL13A1"
"AGRN","COLQ"
"AGRN","DOK7"
"AGRN","LAMB2"
"AGRN","LRP4"
"AGRN","MUSK"
"AGRN","PLEC"
"AGRN","RAPSN"
"AGRN","MSR1"
"AGRN","MICAL2"
"AGRN","DUSP14"
"AGRN","DEFB103B"
"AGRN","DPY19L2"
"COL13A1","COLQ"
"COL13A1","DOK7"
"COL13A1","LAMB2"
"COL13A1","LRP4"
"COL13A1","MUSK"
"COL13A1","PLEC"
"COL13A1","RAPSN"
"COL13A1","MSR1"
"COL13A1","MICAL2"
"COL13A1","DUSP14"
"COL13A1","DEFB103B"
"COL13A1","DPY19L2"
"COLQ","DOK7"
"COLQ","LAMB2"
"COLQ","LRP4"
"COLQ","MUSK"
"COLQ","PLEC"
"COLQ","RAPSN"
"COLQ","MSR1"
"COLQ","MICAL2"
"COLQ","DUSP14"
"COLQ","DEFB103B"
"COLQ","DPY19L2"
"DOK7","LAMB2"
"DOK7","LRP4"
"DOK7","MUSK"
"DOK7","PLEC"
"DOK7","RAPSN"
"DOK7","MSR1"
"DOK7","MICAL2"
"DOK7","DUSP14"
"DOK7","DEFB103B"
"DOK7","DPY19L2"
"LAMB2","LRP4"
"LAMB2","MUSK"
"LAMB2","PLEC"
"LAMB2","RAPSN"
"LAMB2","MSR1"
"LAMB2","MICAL2"
"LAMB2","DUSP14"
"LAMB2","DEFB103B"
"LAMB2","DPY19L2"
"LRP4","MUSK"
"LRP4","PLEC"
"LRP4","RAPSN"
"LRP4","MSR1"
"LRP4","MICAL2"
"LRP4","DUSP14"
"LRP4","DEFB103B"
"LRP4","DPY19L2"
"MUSK","PLEC"
"MUSK","RAPSN"
"MUSK","MSR1"
"MUSK","MICAL2"
"MUSK","DUSP14"
"MUSK","DEFB103B"
"MUSK","DPY19L2"
"PLEC","RAPSN"
"PLEC","MSR1"
"PLEC","MICAL2"
"PLEC","DUSP14"
"PLEC","DEFB103B"
"PLEC","DPY19L2"
"RAPSN","MSR1"
"RAPSN","MICAL2"
"RAPSN","DUSP14"
"RAPSN","DEFB103B"
"RAPSN","DPY19L2"
"MSR1","MICAL2"
"MSR1","DUSP14"
"MSR1","DEFB103B"
"MSR1","DPY19L2"
"MICAL2","DUSP14"
"MICAL2","DEFB103B"
"MICAL2","DPY19L2"
"DUSP14","DEFB103B"
"DUSP14","DPY19L2"
"DEFB103B","DPY19L2"
"PMS2","PALD1"
"PMS2","POLE"
"PMS2","POLQ"
"PMS2","IP6K3"
"PMS2","CHD6"
"PMS2","CREB3L4"
"PMS2","PADI3"
"PMS2","PHRF1"
"PMS2","REST"
"PMS2","TENM2"
"PMS2","WNK1"
"PMS2","GGNBP2"
"PMS2","TADA2A"
"PMS2","AATF"
"PMS2","ZNHIT3"
"PALD1","POLE"
"PALD1","POLQ"
"PALD1","IP6K3"
"PALD1","CHD6"
"PALD1","CREB3L4"
"PALD1","PADI3"
"PALD1","PHRF1"
"PALD1","REST"
"PALD1","TENM2"
"PALD1","WNK1"
"PALD1","GGNBP2"
"PALD1","TADA2A"
"PALD1","AATF"
"PALD1","ZNHIT3"
"POLE","POLQ"
"POLE","IP6K3"
"POLE","CHD6"
"POLE","CREB3L4"
"POLE","PADI3"
"POLE","PHRF1"
"POLE","REST"
"POLE","TENM2"
"POLE","WNK1"
"POLE","GGNBP2"
"POLE","TADA2A"
"POLE","AATF"
"POLE","ZNHIT3"
"POLQ","IP6K3"
"POLQ","CHD6"
"POLQ","CREB3L4"
"POLQ","PADI3"
"POLQ","PHRF1"
"POLQ","REST"
"POLQ","TENM2"
"POLQ","WNK1"
"POLQ","GGNBP2"
"POLQ","TADA2A"
"POLQ","AATF"
"POLQ","ZNHIT3"
"IP6K3","CHD6"
"IP6K3","CREB3L4"
"IP6K3","PADI3"
"IP6K3","PHRF1"
"IP6K3","REST"
"IP6K3","TENM2"
"IP6K3","WNK1"
"IP6K3","GGNBP2"
"IP6K3","TADA2A"
"IP6K3","AATF"
"IP6K3","ZNHIT3"
"CHD6","CREB3L4"
"CHD6","PADI3"
"CHD6","PHRF1"
"CHD6","REST"
"CHD6","TENM2"
"CHD6","WNK1"
"CHD6","GGNBP2"
"CHD6","TADA2A"
"CHD6","AATF"
"CHD6","ZNHIT3"
"CREB3L4","PADI3"
"CREB3L4","PHRF1"
"CREB3L4","REST"
"CREB3L4","TENM2"
"CREB3L4","WNK1"
"CREB3L4","GGNBP2"
"CREB3L4","TADA2A"
"CREB3L4","AATF"
"CREB3L4","ZNHIT3"
"PADI3","PHRF1"
"PADI3","REST"
"PADI3","TENM2"
"PADI3","WNK1"
"PADI3","GGNBP2"
"PADI3","TADA2A"
"PADI3","AATF"
"PADI3","ZNHIT3"
"PHRF1","REST"
"PHRF1","TENM2"
"PHRF1","WNK1"
"PHRF1","GGNBP2"
"PHRF1","TADA2A"
"PHRF1","AATF"
"PHRF1","ZNHIT3"
"REST","TENM2"
"REST","WNK1"
"REST","GGNBP2"
"REST","TADA2A"
"REST","AATF"
"REST","ZNHIT3"
"TENM2","WNK1"
"TENM2","GGNBP2"
"TENM2","TADA2A"
"TENM2","AATF"
"TENM2","ZNHIT3"
"WNK1","GGNBP2"
"WNK1","TADA2A"
"WNK1","AATF"
"WNK1","ZNHIT3"
"GGNBP2","TADA2A"
"GGNBP2","AATF"
"GGNBP2","ZNHIT3"
"TADA2A","AATF"
"TADA2A","ZNHIT3"
"AATF","ZNHIT3"
"SLC5A7","OR4N2"
"SLC5A7","PIGW"
"SLC5A7","CYP2A6"
"OR4N2","PIGW"
"OR4N2","CYP2A6"
"PIGW","CYP2A6"
"ZFHX3","HNF1B"
"ZFHX3","LHX1"
"ZFHX3","PBX1"
"HNF1B","LHX1"
"HNF1B","PBX1"
"LHX1","PBX1"
"ADGRA2","CACNA1S"
"ADGRA2","TRPM1"
"ADGRA2","GOT1L1"
"ADGRA2","CHAT"
"ADGRA2","CHRNA1"
"ADGRA2","CHRNB1"
"ADGRA2","CHRND"
"ADGRA2","CHRNE"
"ADGRA2","CHRNG"
"ADGRA2","PREPL"
"ADGRA2","SCN4A"
"ADGRA2","SLC18A3"
"ADGRA2","SNAP25"
"ADGRA2","SYNGR1"
"CACNA1S","TRPM1"
"CACNA1S","GOT1L1"
"CACNA1S","CHAT"
"CACNA1S","CHRNA1"
"CACNA1S","CHRNB1"
"CACNA1S","CHRND"
"CACNA1S","CHRNE"
"CACNA1S","CHRNG"
"CACNA1S","PREPL"
"CACNA1S","SCN4A"
"CACNA1S","SLC18A3"
"CACNA1S","SNAP25"
"CACNA1S","SYNGR1"
"TRPM1","GOT1L1"
"TRPM1","CHAT"
"TRPM1","CHRNA1"
"TRPM1","CHRNB1"
"TRPM1","CHRND"
"TRPM1","CHRNE"
"TRPM1","CHRNG"
"TRPM1","PREPL"
"TRPM1","SCN4A"
"TRPM1","SLC18A3"
"TRPM1","SNAP25"
"TRPM1","SYNGR1"
"GOT1L1","CHAT"
"GOT1L1","CHRNA1"
"GOT1L1","CHRNB1"
"GOT1L1","CHRND"
"GOT1L1","CHRNE"
"GOT1L1","CHRNG"
"GOT1L1","PREPL"
"GOT1L1","SCN4A"
"GOT1L1","SLC18A3"
"GOT1L1","SNAP25"
"GOT1L1","SYNGR1"
"CHAT","CHRNA1"
"CHAT","CHRNB1"
"CHAT","CHRND"
"CHAT","CHRNE"
"CHAT","CHRNG"
"CHAT","PREPL"
"CHAT","SCN4A"
"CHAT","SLC18A3"
"CHAT","SNAP25"
"CHAT","SYNGR1"
"CHRNA1","CHRNB1"
"CHRNA1","CHRND"
"CHRNA1","CHRNE"
"CHRNA1","CHRNG"
"CHRNA1","PREPL"
"CHRNA1","SCN4A"
"CHRNA1","SLC18A3"
"CHRNA1","SNAP25"
"CHRNA1","SYNGR1"
"CHRNB1","CHRND"
"CHRNB1","CHRNE"
"CHRNB1","CHRNG"
"CHRNB1","PREPL"
"CHRNB1","SCN4A"
"CHRNB1","SLC18A3"
"CHRNB1","SNAP25"
"CHRNB1","SYNGR1"
"CHRND","CHRNE"
"CHRND","CHRNG"
"CHRND","PREPL"
"CHRND","SCN4A"
"CHRND","SLC18A3"
"CHRND","SNAP25"
"CHRND","SYNGR1"
"CHRNE","CHRNG"
"CHRNE","PREPL"
"CHRNE","SCN4A"
"CHRNE","SLC18A3"
"CHRNE","SNAP25"
"CHRNE","SYNGR1"
"CHRNG","PREPL"
"CHRNG","SCN4A"
"CHRNG","SLC18A3"
"CHRNG","SNAP25"
"CHRNG","SYNGR1"
"PREPL","SCN4A"
"PREPL","SLC18A3"
"PREPL","SNAP25"
"PREPL","SYNGR1"
"SCN4A","SLC18A3"
"SCN4A","SNAP25"
